,Sentence,Tokenized,Class,Label
66," spoločník pvs má 100% podiel na základnom imaní a hlasovacích právach pvs ma právo ako spoločník pvs hlasovať o vymenovaní alebo odvolaní vmkuv spoločnosti, riadiacich orgánov, kontrolných alebo dozorných 2 orgánov pvs a ma právo na hospodársky prospech vo výške 100% z podnikania pvs čím spĺňa definíciu kúv v zmysle zákona o rpvs v spojitosti s § 6a ods"," spoločník pvs mať 100 % podiel základnom imaní hlasovacích právo pvs právo spoločník pvs hlasovať vymenovaní odvolaní vmkuv spoločnosť , riadiacich orgán , kontrolný dozorných 2 orgán pvs právo hospodársky prospech výška 100 % podnikanie pvs spĺňa definícium kúv zmysel zákon rpvs spojitosti § 6a ods ",majitel,0
67," kuv ako jediný spoločník a konateľ pvs predložili os čestné vyhlásenie, že: a) je spoločníkom pvs so splatenou výškou vkladu 5"," kuv jediný spoločník konateľ pvs predložili os čestné vyhlásenie , : ) byť spoločníkom pvs splatenou výškou vkladu 5 ",majitel,0
68,"000,00 €, b) skutočne ovláda a kontroluje pvs nakoľko ako jeho jediný spoločník má 100% podiel na základnom imaní a hlasovacích právach pvs má právo ako spoločník pvs hlasovať o vymenovaní alebo odvolaní vmkuv spoločnosti, riadiacich orgánov, kontrolných alebo dozorných orgánov pvs a má právo na hospodársky prospech vo výške 100% z podnikania pvs c) nie je verejným funkcionárom vykonávajúcim funkciu v slovenskej republike, d) pvs nemá uzatvorený právny vzťah na základe zmluvy o tichom spoločenstve s treťou osobou, e) nemá uzatvorený vzťah s treťou osobou, ktorý by ho obmedzoval v práve vymenovať a odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs f) nemá uzatvorený iný právny vzťah s treťou osobou, ktorý by ho obmedzoval vo výkone práv spoločníka u pvs g) nemá uzatvorený právny vzťah s treťou osobou, na základe ktorého by mala tretia osoba nárok na hospodársky prospech z podnikania pvs alebo z inej jej činnosti, h) nepreviedol svoje právo na vyplatenie podielu zo zisku pvs na tretiu osobu, i) nepreviedol svoje hlasovacie práva u pvs na tretiu osobu","000 ,00 € , b ) skutočne ovláda kontroluje pvs nakoľko jediný spoločník mať 100 % podiel základnom imaní hlasovacích právo pvs mať právo spoločník pvs hlasovať vymenovaní odvolaní vmkuv spoločnosť , riadiacich orgán , kontrolný dozorných orgán pvs mať právo hospodársky prospech výška 100 % podnikanie pvs c ) nie byť verejný funkcionárom vykonávajúcim funkcia slovenský republike , d ) pvs nemať uzatvorený právny vzťah základ zmluva tichom spoločenstvo treťou osobou , e ) nemať uzatvorený vzťah treťou osobou , obmedzoval vymenovať odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs f ) nemať uzatvorený iný právny vzťah treťou osobou , obmedzoval výkone právo spoločník u pvs g ) nemať uzatvorený právny vzťah treťou osobou , základ mať tretí osoba nárok hospodársky prospech podnikanie pvs iný činnosť , h ) nepreviedol právo vyplatenie podiel zisku pvs tretiu osobu , ) nepreviedol hlasovacie právo u pvs tretiu osobu ",majitel,0
69," os nezistila iné tretie osoby, ktoré by ovládali alebo kontrolovali pvs mali hospodársky prospech z podnikania alebo z inej činnosti pvs mali právo vymenovať a odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs že neexistujú iné tretie osoby, na ktoré by boli prevedené hlasovacie práva a mali by priamy alebo nepriamy podiel na hlasovacích právach alebo na základnom imaní pvs ii"," os nezistila iný tretí osoba , ovládali kontrolovať pvs mať hospodársky prospech podnikanie iný činnosť pvs mať právo vymenovať odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs neexistujú iný tretí osoba , byť prevedené hlasovacie právo mať priamy nepriamy podiel hlasovacích právo základnom imaní pvs ii ",majitel,0
70," a) zákona obchodné meno pvs sídlo lovinského 22, 811 04 bratislava právna forma spoločnosť s ručením obmedzeným zápis vo verejnom registri spoločnosť je zapísaná v obchodnom registri okresného súdu bratislava i, oddiel: sro, vložka číslo: 66366/b identifikačné číslo organizácie 36 868 949 konajúca kuv, konateľ identifikácia a overenie identifikácie kuv pvs postupom podľa § 11 ods"," dorota ďurianová , advokát konateľ pvs zmysel § 2 ods . 1 písm . ) zákon obchodné meno pvs sídlo lovinského 22 , 811 04 bratislava právna forma spoločnosť ručeniem obmedzeným zápis verejný registri spoločnosť byť zapísaná obchodnom registri okresného súd bratislava , oddiel : sro , vložka číslo : 66366/b identifikačné číslo organizácia 36 868 949 konajúca kuv , konateľ identifikácia overenie identifikácie kuv pvs postupom § 11 ods . 4 nadväznosti § 11 ods . 5 písm . ) zákon účelom identifikácie kuv byť os zaobstarané nasledujúci dokument : • aktuálny výpis obchodný register spoločnosť pvs ; • zakladateľská listina spoločnosť pvs ; • kópia občianskeho preukazu – kuv - trvale bytom mateja bela 845/6 , 811 06 bratislava – starý mesto , dátum narodenie 31 ",majitel,0
71," a) zákona za účelom identifikácie kuv boli os zaobstarané nasledujúceho dokumenty: • aktuálny výpis z obchodného registra spoločnosti pvs; • zakladateľská listina spoločnosti pvs; • kópia občianskeho preukazu – kuv - trvale bytom mateja bela 845/6, 811 06 bratislava – staré mesto, dátum narodenia 31"," : +421 2 21 201 010 , fax : +421 2 21 201 012 • zmluva výkone funkcia konateľa ; • účtovná závierka spoločnosť pvs ; • dotazník kuv • rozhodnutie vymenovaní verejný funkcia ( ďalej „ podklady “ ) ",majitel,0
72,": +421 2 21 201 010, fax: +421 2 21 201 012 • zmluva o výkone funkcie konateľa; • účtovná závierka spoločnosti pvs; • dotazník kuv • rozhodnutie o vymenovaní do verejnej funkcie (ďalej iba „podklady“)"," vlastnícka štruktúra riadiaca štruktúra pvs zmysel § 11 ods . 5 písm . b ) zákon pvs verejný sektra byť spoločnosť ručeniem obmedzeným , jediný spoločníkom byť kuv , trvale bytom mateja bela 845/6 , 811 06 bratislava , dátum narodenie 31 ",majitel,0
73," b) zákona pvs verejného sektra je spoločnosťou s ručením obmedzeným, ktorej jediným spoločníkom je kuv, trvale bytom mateja bela 845/6, 811 06 bratislava, dátum narodenia 31"," vmkuv pvs byť konateľ , byť kuv , trvale bytom mateja bela 845/6 , 811 06 bratislava – starý mesto , dátum narodenie 31 ",majitel,0
74," vmkuv pvs je konateľ, ktorým je kuv, trvale bytom mateja bela 845/6, 811 06 bratislava – staré mesto, dátum narodenia 31"," dorota ďurianová , advokát konateľ pvs zmysel § 2 ods . 1 písm . ) zákon obchodné meno pvs sídlo lovinského 22 , 811 04 bratislava právna forma spoločnosť ručeniem obmedzeným zápis verejný registri spoločnosť byť zapísaná obchodnom registri okresného súd bratislava , oddiel : sro , vložka číslo : 66366/b identifikačné číslo organizácia 36 868 949 konajúca kuv , konateľ identifikácia overenie identifikácie kuv pvs postupom § 11 ods . 4 nadväznosti § 11 ods . 5 písm . ) zákon účelom identifikácie kuv byť os zaobstarané nasledujúci dokument : • aktuálny výpis obchodný register spoločnosť pvs ; • zakladateľská listina spoločnosť pvs ; • kópia občianskeho preukazu – kuv - trvale bytom mateja bela 845/6 , 811 06 bratislava – starý mesto , dátum narodenie 31 . 05 . 1976 , občan sr ; • prevernie spoločnosť , konateľa , jediný spoločník notárskom centrálnom registri záložných právo ; • výpis účtu spoločnosť pvs ; os advokátska kancelária ; mgr ",majitel,0
75," a) zákona obchodné meno pvs sídlo lovinského 22, 811 04 bratislava právna forma spoločnosť s ručením obmedzeným zápis vo verejnom registri spoločnosť je zapísaná v obchodnom registri okresného súdu bratislava i, oddiel: sro, vložka číslo: 66366/b identifikačné číslo organizácie 36 868 949 konajúca kuv, konateľ identifikácia a overenie identifikácie kuv pvs postupom podľa § 11 ods"," vmkuv pvs byť konateľ , byť kuv , trvale bytom mateja bela 845/6 , 811 06 bratislava – starý mesto , dátum narodenie 31 ",majitel,0
76," a) zákona za účelom identifikácie kuv boli os zaobstarané nasledujúceho dokumenty: • aktuálny výpis z obchodného registra spoločnosti pvs; • zakladateľská listina spoločnosti pvs; • kópia občianskeho preukazu – kuv - trvale bytom mateja bela 845/6, 811 06 bratislava – staré mesto, dátum narodenia 31", verifikačný dokument byť vypracovaný súlad zákon účelom identifikácie kuv tvoriť prílohu návrh zápis pvs register pvs ,majitel,0
77," vmkuv pvs je konateľ, ktorým je kuv, trvale bytom mateja bela 845/6, 811 06 bratislava – staré mesto, dátum narodenia 31", ,majitel,0
78, tento verifikačný dokument bol vypracovaný v súlade so zákonom za účelom identifikácie kuv a tvorí prílohu k návrhu na zápis pvs do registra pvs, ,majitel,0
79," všeobecné ustanovenia pvs: kuv - elma ičo: 33674752 dič: 1020449826 ič dph: sk1020449826 miesto podnikania: 95601 bojná 108 zapísaný: živnostenský register okresného úradu topoľčany, číslo živnostenského registra: 406-5367 (ďalej len „pvs“) os advokátska kancelária mihalda, valach, kišac, s"," registri pvs zmena doplnení zákon 1 . všeobecný ustanovenie pvs : kuv - elma ičo : 33674752 dič : 1020449826 ič dph : sk1020449826 miesto podnikanie : 95601 bojná 108 zapísaný : živnostenský register okresného úrad topoľčany , číslo živnostenského register : 406-5367 ( ďalej „ pvs “ ) os advokátska kancelária mihalda , valach , kišac , ",majitel,0
80,1 predmetom tohto verifikačného dokumentu je identifikácia kuv pvs (ďalej len „kuv podľa ust,1 predmet verifikačného dokument byť identifikácia kuv pvs ( ďalej „ kuv ust ,majitel,0
81, os boli vrámci procesu obstarávania informácií o kuv s dôrazom na konanie s odbornou starostlivosťou zo strany pvs predložené nasledovné doklady a písomnosti: a/ čestné vyhlásenie kuv zo dňa 08, os byť vrámci proces obstarávanie informácia kuv dôraz konanie odborný starostlivosťou strana pvs predložené nasledovné doklad písomnosti : a/ čestné vyhlásenie kuv deň 08 ,majitel,0
82,1 tento verifikačný dokument bol vypracovaný os v súlade so zákonom o registri pvs za účelom identifikácie kuv a tvorí prílohu k návrhu na zápis pvs do registra pvs,1 verifikačný dokument byť vypracovaný os súlad zákon registri pvs účelom identifikácie kuv tvoriť prílohu návrh zápis pvs register pvs ,majitel,0
83," všeobecné ustanovenia pvs: kuv - elma ičo: 33674752 dič: 1020449826 ič dph: sk1020449826 miesto podnikania: 95601 bojná 108 zapísaný: živnostenský register okresného úradu topoľčany, číslo živnostenského registra: 406-5367 (ďalej len „pvs“) os advokátska kancelária mihalda, valach, kišac, s"," registri pvs zmena doplnení zákon 1 . všeobecný ustanovenie pvs : kuv - elma ičo : 33674752 dič : 1020449826 ič dph : sk1020449826 miesto podnikanie : 95601 bojná 108 zapísaný : živnostenský register okresného úrad topoľčany , číslo živnostenského register : 406-5367 ( ďalej „ pvs “ ) os advokátska kancelária mihalda , valach , kišac , ",majitel,0
84,1 predmetom tohto verifikačného dokumentu je identifikácia kuv pvs (ďalej len „kuv podľa ust,1 predmet verifikačného dokument byť identifikácia kuv pvs ( ďalej „ kuv ust ,majitel,0
85, os boli vrámci procesu obstarávania informácií o kuv s dôrazom na konanie s odbornou starostlivosťou zo strany pvs predložené nasledovné doklady a písomnosti: a/ čestné vyhlásenie kuv zo dňa 08, os byť vrámci proces obstarávanie informácia kuv dôraz konanie odborný starostlivosťou strana pvs predložené nasledovné doklad písomnosti : a/ čestné vyhlásenie kuv deň 08 ,majitel,0
86,1 žiaden kuv pvs nie je ku dňu vyhotovenia tohto dokumentu verejným funkcionárom vykonávajúcim funkciu v slovenskej republike,1 žiaden kuv pvs nie byť dňu vyhotovenia dokument verejný funkcionárom vykonávajúcim funkcia slovenský republike ,majitel,0
87,1 tento verifikačný dokument bol vypracovaný os v súlade so zákonom o registri pvs za účelom identifikácie kuv a tvorí prílohu k návrhu na zápis pvs do registra pvs," zápis vmkuv register 6 . 1 os vyhlasuje , pvs nie byť pvs $ 4 ods ",majitel,0
88, ,1 verifikačný dokument byť vypracovaný os súlad zákon registri pvs účelom identifikácie kuv tvoriť prílohu návrh zápis pvs register pvs ,majitel,0
89,"2017 ka 2 účtovníctvo pvs za rok 2016 vrátane denníka, hlavnej knihy, účtovných dokladov, ej závierky, daňového priznania z dane z príjmov za rok 2016, knihy došlých faktúr, bankových výpisov, príkazov na úhradu a/ verejne dostupné registre a databázy e/ doklad totožnosti spoločníka a konateľov pvs /ďalej len ako dostupné dokumenty/ pri identifikácii tohto pvs /ďalej len pvs/, mi bolo predložené teda aj vyššie uvedené úplné znenie spoločenskej zmluvy pvs aďalej som si zaobstaral výpis z obchodného registra daného pvs, ktorý je použiteľný na právne úkony a z neho som zistil názov, adresu sídla, identifikačné číslo, označenie úradného registra, v ktorej jeos zapísaná, číslo zápisu do tohto registra alebo evidencie a identifikoval som fyzické osoby, ktoré sú oprávnené konať v meneos ďalej som identifikoval spoločníkov, vmkuv pvs podľa mena, priezviska, dátumu narodenia, adresy trvalého pobytu alebo iného pobytu, štátnej príslušnosti, zistil som druh a číslo dokladu totožnosti a v akom rozsahu je oprávnený konať vmkuv v mene spoločnosti","2017 ka 2 účtovníctvo pvs rok 2016 vrátane denník , hlavný kniha , účtovných doklad , ej závierky , daňový priznanie daň príjem rok 2016 , kniha došlých faktúr , bankových výpisov , príkazov úhradu a/ verejne dostupné registre databázy e/ doklad totožnosti spoločník konateľ pvs /ďalej dostupné dokument / identifikácii pvs /ďalej pvs/ , byť predložené vysoko uvedený úplný znenie spoločenskej zmluva pvs aďalej byť zaobstaral výpis obchodný register daného pvs , byť použiteľný právny úkony byť zistiť názov , adresa sídla , identifikačné číslo , označenie úradného register , jeos zapísaná , číslo zápisu register evidencie identifikoval byť fyzické osoba , byť oprávnené konať meneos ďalej byť identifikoval spoločníkov , vmkuv pvs meno , priezviska , dátumu narodenie , adresy trvalého pobyt iný pobyt , štátny príslušnosti , zistiť byť druh číslo dokladu totožnosti aký rozsahu byť oprávnený konať vmkuv mene spoločnosť ",majitel,0
90, riadiaca štruktúra pvs -vmkuv sú: 1/ ing, riadiaca štruktúra pvs -vmkuv byť : 1 / ing ,majitel,0
91,"ryn{ dokumenty i pri identit'ikdcii tohto pvs oerejniho sektora ld'alej len pvsi , mi bolo predlol,eni teda ai otfiiie tfitedeni uplni znenie spolotenskej zmlw:y pvs a d'alej som si zaobstaral 1,ypis z obchodniho registra daniho pvs, ktory je poulitel'ny na prdztne ilkony a z neho som zistil ndzoo, adresu sidla, identifikatni tislo, oznadenie tiradniho registra, o ktorej je prdztnickd osoba-pvs zapisand, tislo zapisu do tohto registra alebo eoidencie a identifikooal som fyzicki osoby, ktori si oprdoneni konaf o mene prdonickei osoby-pvs, d'alej som identifikoztal spolotnikoa, vmkuv pvs podl'a mena, priezoiska, ddtumu narodenia, adresy traaliho pobyttt alebo iniho pobytu, ltdtnei prisluinosti, zistil som druh a iislo dokladtr totoinosti a r akom rozsahu je oprdt:neny konal vmkuv o mene spoloinosti","ryn{ dokument identit'ikdcii pvs oerejniho sektor ld'alej pvsi , byť predlol ,eni ai otfiiie tfitedeni uplni znenie spolotenskej zmlw :y pvs d'alej byť zaobstaral 1 , ypis obchodniho register daniho pvs , ktory byť poulitel'ny prdztne ilkony byť zistiť ndzoo , adresa sidla , identifikatni tislo , oznadenie tiradniho register , byť prdztnickd osoba-pvs zapisand , tislo zapisu register eoidencie identifikooal byť fyzicki osoba , ktori oprdoneni konaf mene prdonickei osoby-pvs , d' alej byť identifikoztal spolotnikoa , vmkuv pvs podl' meno , priezoiska , ddtumu narodenie , adresy traaliho pobyttt iniho pobyt , ltdtnei prisluinosti , zistiť byť druh iislo dokladtr totoinosti r aký rozsahu byť oprdt:neny konať vmkuv mene spoloinosti ",majitel,0
